customer_id,signup_date,country,customer_segment,acquisition_channel,is_active
2745,2024-03-08,USA,medium,social,False
2746,2021-06-28,Australia,low,ads,True
2747,2023-07-16,Germany,low,social,True
2748,2022-09-27,USA,low,organic,False
2749,2023-07-20,USA,medium,organic,True
2750,2023-07-03,UK,medium,social,True
2751,2023-12-17,USA,low,referral,True
2752,2023-03-17,USA,medium,organic,True
2753,2022-04-28,France,high,ads,True
2754,2023-09-05,Spain,low,email,False
2755,2024-07-16,Mexico,medium,email,True
2756,2024-03-02,USA,low,organic,True
2757,2023-02-24,Canada,low,ads,False
2758,2024-11-06,France,low,ads,True
2759,2024-10-07,Germany,medium,email,True
2760,2022-07-25,USA,medium,email,True
2761,2021-03-08,UK,medium,organic,True
2762,2024-05-01,USA,low,ads,False
2763,2024-07-14,UK,medium,organic,True
2764,2024-12-06,USA,medium,organic,True
2765,2024-09-10,Japan,low,ads,True
2766,2024-01-07,Germany,medium,referral,True
2767,2023-10-14,USA,low,ads,True
2768,2020-12-31,Australia,low,ads,True
2769,2022-10-08,Spain,high,organic,True
2770,2023-07-08,UK,low,email,True
2771,2024-02-03,Germany,medium,ads,True
2772,2023-11-19,UK,medium,referral,True
2773,2024-05-02,Brazil,low,organic,True
2774,2022-12-12,USA,low,email,False
2775,2023-11-28,USA,medium,referral,False
2776,2021-10-12,USA,low,organic,False
2777,2023-05-17,France,medium,referral,False
2778,2024-05-07,USA,low,organic,True
2779,2024-03-24,Canada,low,referral,True
2780,2024-12-23,UK,medium,ads,True
2781,2022-12-09,Mexico,low,social,True
2782,2023-08-28,USA,high,ads,True
2783,2023-02-14,USA,low,organic,True
2784,2023-06-16,USA,low,organic,True
2785,2024-08-13,France,low,referral,True
2786,2024-03-16,Germany,low,ads,False
2787,2024-09-02,Germany,low,referral,True
2788,2022-07-13,USA,low,email,True
2789,2024-08-23,USA,high,organic,True
2790,2021-06-04,USA,medium,ads,True
2791,2024-09-09,USA,high,referral,False
2792,2023-02-13,Germany,low,ads,False
2793,2023-01-28,Canada,medium,ads,False
2794,2023-09-17,USA,low,referral,True
2795,2024-11-12,USA,low,social,True
2796,2021-04-12,UK,medium,referral,True
2797,2023-03-12,UK,low,organic,True
2798,2024-08-12,UK,low,organic,True
2799,2023-04-28,Mexico,low,organic,True
2800,2022-07-04,USA,low,ads,False
2801,2023-05-29,USA,high,organic,True
2802,2023-04-17,USA,medium,ads,True
2803,2024-10-11,USA,low,organic,False
2804,2024-05-16,USA,low,ads,False
2805,2023-09-07,Canada,medium,referral,False
2806,2024-12-22,France,medium,organic,True
2807,2023-07-15,Canada,low,organic,True
2808,2021-05-28,USA,low,ads,False
2809,2022-11-10,France,low,organic,True
2810,2023-06-10,USA,low,ads,False
2811,2022-04-14,USA,low,organic,True
2812,2024-11-20,USA,low,ads,True
2813,2024-05-20,UK,low,ads,True
2814,2022-11-21,UK,low,email,False
2815,2023-12-28,Canada,low,ads,True
2816,2024-04-15,USA,low,ads,True
2817,2024-11-13,Japan,high,ads,True
2818,2024-09-01,USA,low,ads,False
2819,2023-09-21,UK,low,organic,False
2820,2024-05-26,UK,low,organic,True
2821,2023-11-25,Germany,medium,organic,True
2822,2023-11-14,USA,low,referral,True
2823,2022-01-15,UK,high,organic,True
2824,2022-02-11,France,low,ads,True
2825,2023-10-13,USA,high,organic,True
2826,2022-11-22,USA,low,ads,True
2827,2020-10-27,France,high,referral,True
2828,2024-04-16,Brazil,low,referral,True
2829,2021-02-02,USA,low,email,True
2830,2024-01-01,France,low,organic,True
2831,2023-10-26,UK,low,organic,True
2832,2024-12-06,Canada,low,email,False
2833,2023-08-09,Canada,high,referral,True
2834,2021-06-22,Canada,medium,organic,True
2835,2023-11-13,USA,low,social,True
2836,2024-07-27,France,low,email,True
2837,2024-12-28,USA,low,email,True
2838,2023-06-04,USA,low,organic,True
2839,2023-02-03,Australia,medium,ads,True
2840,2024-10-01,UK,medium,ads,True
2841,2022-06-19,USA,low,email,False
2842,2024-01-22,Australia,low,organic,False
2843,2023-05-09,France,low,email,True
2844,2021-03-13,USA,low,organic,True
2845,2023-03-07,USA,medium,ads,True
2846,2022-11-15,UK,medium,email,True
2847,2024-03-18,USA,medium,ads,True
2848,2024-11-21,Canada,low,ads,False
2849,2022-11-20,France,high,social,True
2850,2024-06-28,UK,low,ads,True
2851,2021-05-15,USA,low,ads,False
2852,2023-10-25,Canada,low,organic,True
2853,2021-07-26,USA,low,organic,True
2854,2024-11-04,USA,low,ads,True
2855,2024-05-20,USA,low,email,False
2856,2024-02-28,USA,medium,organic,True
2857,2024-07-10,Spain,low,organic,True
2858,2024-02-20,USA,high,ads,True
2859,2024-12-07,Canada,high,email,True
2860,2024-04-09,USA,medium,referral,True
2861,2024-10-23,USA,low,organic,True
2862,2023-09-24,UK,low,organic,False
2863,2022-01-21,Canada,low,ads,True
2864,2023-10-11,USA,low,email,True
2865,2022-02-13,USA,low,organic,True
2866,2023-12-29,USA,low,referral,True
2867,2023-08-06,USA,medium,referral,False
2868,2024-01-29,Spain,high,organic,True
2869,2020-06-04,UK,low,referral,True
2870,2022-06-26,Canada,low,organic,True
2871,2023-08-18,France,low,ads,True
2872,2024-11-22,France,medium,referral,True
2873,2023-04-14,Brazil,low,organic,True
2874,2023-05-29,France,low,email,True
2875,2024-04-09,UK,low,organic,True
2876,2024-01-10,UK,low,organic,True
2877,2023-01-10,UK,low,organic,True
2878,2023-05-14,Australia,medium,ads,True
2879,2022-08-11,UK,medium,ads,True
2880,2024-12-04,UK,low,ads,True
2881,2022-02-20,USA,low,organic,True
2882,2023-04-02,USA,medium,organic,True
2883,2020-12-14,USA,medium,organic,True
2884,2022-08-19,Spain,high,social,True
2885,2024-05-31,Germany,low,ads,True
2886,2022-07-08,USA,low,referral,True
2887,2021-09-11,Japan,medium,organic,True
2888,2023-07-26,UK,medium,social,False
2889,2020-06-03,Germany,low,ads,True
2890,2021-09-28,Japan,low,ads,True
2891,2024-06-25,Brazil,medium,organic,True
2892,2024-05-23,USA,low,organic,True
2893,2024-10-11,Canada,low,organic,True
2894,2024-08-10,USA,medium,referral,True
2895,2024-03-15,France,low,referral,False
2896,2021-05-03,Australia,medium,referral,True
2897,2024-06-02,USA,low,organic,False
2898,2024-07-31,Japan,low,email,True
2899,2024-06-17,USA,low,organic,True
2900,2023-09-12,France,low,referral,True
2901,2022-09-14,France,high,ads,True
2902,2024-07-31,UK,medium,organic,True
2903,2024-04-19,France,low,referral,False
2904,2024-12-18,France,medium,ads,True
2905,2022-04-12,USA,medium,social,True
2906,2022-08-28,Canada,high,email,True
2907,2022-07-30,France,low,referral,False
2908,2024-06-11,Canada,low,ads,True
2909,2022-06-10,Australia,medium,organic,True
2910,2021-07-07,USA,medium,referral,True
2911,2024-12-29,Germany,low,ads,True
2912,2020-12-05,Mexico,medium,organic,True
2913,2024-07-21,Canada,low,ads,True
2914,2023-03-27,Canada,medium,referral,True
2915,2024-07-28,USA,low,referral,True
2916,2023-11-16,Brazil,medium,ads,True
2917,2024-09-24,Spain,low,ads,False
2918,2024-10-25,UK,low,ads,True
2919,2020-05-23,USA,low,referral,True
2920,2021-08-18,UK,low,ads,True
2921,2022-10-16,USA,medium,organic,True
2922,2024-03-05,USA,medium,ads,True
2923,2024-09-09,USA,low,ads,False
2924,2023-07-09,UK,low,organic,True
2925,2024-01-13,USA,high,organic,True
2926,2022-06-13,Australia,low,organic,True
2927,2024-06-22,USA,medium,organic,True
2928,2024-12-05,USA,low,ads,True
2929,2022-11-21,Germany,low,organic,True
2930,2023-08-23,Australia,medium,referral,True
2931,2021-10-02,France,low,ads,False
2932,2023-11-22,USA,low,email,False
2933,2023-09-03,USA,low,organic,True
2934,2022-03-22,Canada,medium,organic,True
2935,2023-06-18,Australia,low,ads,True
2936,2023-02-19,Germany,low,organic,True
2937,2023-10-01,France,low,organic,True
2938,2023-12-21,Spain,high,referral,True
2939,2020-05-15,Mexico,low,organic,True
2940,2024-05-15,UK,medium,ads,True
2941,2024-04-08,Mexico,low,ads,True
2942,2023-03-28,UK,low,organic,False
2943,2021-05-05,USA,low,organic,True
2944,2024-05-11,USA,medium,organic,True
2945,2024-11-27,USA,low,organic,True
2946,2022-09-27,USA,medium,ads,True
2947,2023-02-07,Mexico,medium,ads,True
2948,2022-06-03,France,low,ads,False
2949,2023-12-12,Mexico,low,ads,False
2950,2022-04-11,Canada,medium,referral,True
2951,2023-03-16,USA,low,organic,True
2952,2024-03-27,Mexico,low,organic,True
2953,2023-11-23,Canada,low,referral,True
2954,2023-04-18,Australia,low,ads,True
2955,2023-05-24,France,medium,email,False
2956,2023-11-25,USA,low,organic,False
2957,2020-04-10,Canada,medium,email,True
2958,2021-09-03,USA,low,organic,False
2959,2024-09-01,USA,low,organic,True
2960,2021-08-31,Canada,low,organic,True
2961,2024-04-03,USA,low,referral,False
2962,2024-10-17,Germany,low,email,True
2963,2022-11-25,Mexico,high,organic,True
2964,2023-04-01,Mexico,low,organic,False
2965,2023-12-03,UK,medium,organic,True
2966,2024-09-01,Japan,high,organic,True
2967,2024-11-13,Mexico,low,organic,True
2968,2024-04-29,USA,low,referral,False
2969,2021-10-05,Canada,medium,organic,True
2970,2024-03-05,Australia,low,referral,False
2971,2023-05-14,Mexico,low,organic,True
2972,2023-07-21,USA,low,email,False
2973,2021-04-18,Canada,medium,ads,True
2974,2022-06-18,Australia,low,organic,True
2975,2024-06-09,USA,low,ads,True
2976,2023-07-02,Germany,medium,organic,True
2977,2023-01-14,USA,medium,organic,True
2978,2023-04-15,Brazil,low,social,True
2979,2024-08-10,USA,low,email,True
2980,2024-05-06,Spain,high,ads,True
2981,2022-11-28,USA,low,referral,True
2982,2022-01-22,Germany,low,ads,True
2983,2022-10-19,Canada,medium,ads,True
2984,2024-10-18,Spain,low,organic,True
2985,2023-12-17,UK,low,organic,True
2986,2023-10-18,USA,medium,ads,True
2987,2024-01-02,USA,low,organic,True
2988,2023-03-27,USA,low,referral,True
2989,2024-06-24,USA,low,organic,True
2990,2023-10-04,USA,low,organic,True
2991,2022-01-20,USA,low,referral,False
2992,2022-02-17,UK,medium,referral,True
2993,2023-10-23,Germany,low,organic,False
2994,2024-11-07,Mexico,low,organic,False
2995,2023-01-23,Spain,medium,organic,True
2996,2024-08-20,UK,medium,organic,True
2997,2024-05-18,UK,low,ads,False
2998,2022-10-10,UK,medium,email,True
2999,2021-02-21,USA,low,organic,False
3000,2021-12-06,UK,medium,ads,True
3001,2024-04-20,Spain,medium,organic,False
3002,2022-07-05,Canada,low,organic,False
3003,2023-04-02,Canada,low,referral,True
3004,2023-09-02,USA,low,ads,True
3005,2024-04-18,USA,low,ads,True
3006,2022-01-11,France,low,email,True
3007,2023-05-10,USA,low,referral,True
3008,2023-08-10,USA,medium,ads,True
3009,2023-10-29,Mexico,low,ads,True
3010,2024-07-04,USA,low,organic,True
3011,2022-05-11,USA,medium,organic,True
3012,2024-06-25,UK,low,organic,True
3013,2024-03-24,Germany,low,organic,True
3014,2023-11-18,UK,low,organic,True
3015,2024-03-28,Spain,high,organic,True
3016,2023-05-15,USA,medium,ads,True
3017,2022-03-09,Canada,low,ads,True
3018,2024-03-03,Canada,low,referral,True
3019,2023-10-06,UK,low,email,True
3020,2024-02-12,USA,low,ads,True
3021,2023-02-24,Mexico,low,organic,True
3022,2024-10-01,USA,medium,organic,True
3023,2023-12-24,Spain,low,ads,True
3024,2021-09-29,USA,low,ads,True
3025,2023-06-27,USA,low,ads,True
3026,2024-05-12,USA,low,social,True
3027,2024-06-12,USA,low,organic,True
3028,2023-08-23,Canada,low,organic,True
3029,2024-09-16,Germany,medium,organic,True
3030,2022-11-20,Germany,medium,ads,True
3031,2023-05-14,USA,low,organic,True
3032,2024-09-21,USA,low,organic,True
3033,2024-09-18,USA,low,referral,True
3034,2024-03-18,USA,low,ads,False
3035,2024-08-14,Canada,medium,ads,True
3036,2021-10-15,France,medium,organic,True
3037,2024-08-17,USA,medium,referral,True
3038,2023-02-03,UK,low,referral,True
3039,2022-05-24,UK,low,organic,True
3040,2022-09-26,USA,medium,organic,True
3041,2023-05-21,Canada,medium,ads,True
3042,2022-10-18,Canada,medium,referral,True
3043,2023-02-03,USA,medium,organic,True
3044,2022-03-03,USA,medium,ads,True
3045,2023-01-07,USA,low,ads,True
3046,2023-12-06,USA,low,organic,True
3047,2023-06-18,USA,medium,ads,False
3048,2023-03-06,France,low,ads,False
3049,2024-05-04,USA,medium,ads,True
3050,2024-09-15,UK,low,ads,False
3051,2024-05-12,UK,low,organic,True
3052,2023-02-17,Canada,low,ads,True
3053,2024-05-03,USA,low,organic,True
3054,2022-04-06,UK,low,ads,True
3055,2022-02-20,USA,low,organic,True
3056,2023-03-05,Spain,low,organic,False
3057,2024-06-25,UK,medium,organic,True
3058,2022-10-07,UK,medium,referral,False
3059,2021-06-21,USA,low,ads,True
3060,2022-02-23,UK,low,referral,True
3061,2024-08-14,USA,medium,organic,True
3062,2024-02-08,USA,high,ads,True
3063,2022-10-22,USA,low,ads,True
3064,2023-11-17,Germany,low,ads,False
3065,2023-10-10,Canada,medium,social,True
3066,2024-02-27,USA,medium,organic,True
3067,2022-09-15,USA,high,referral,True
3068,2024-08-17,UK,low,ads,True
3069,2023-01-24,Brazil,low,ads,True
3070,2024-03-24,Canada,low,email,True
3071,2020-08-26,Canada,low,organic,True
3072,2023-04-03,France,low,organic,True
3073,2023-03-12,France,low,referral,True
3074,2023-11-01,UK,low,referral,True
3075,2021-08-06,UK,low,social,True
3076,2024-06-09,Spain,low,organic,True
3077,2022-08-11,UK,medium,organic,True
3078,2024-03-10,Spain,high,social,True
3079,2024-06-20,UK,low,referral,True
3080,2023-11-25,USA,low,ads,True
3081,2024-04-30,Australia,medium,email,True
3082,2024-02-29,Germany,high,ads,True
3083,2023-03-16,UK,medium,organic,False
3084,2024-06-26,Australia,low,organic,False
3085,2023-01-04,France,low,organic,True
3086,2023-12-06,Canada,medium,referral,True
3087,2024-05-03,Canada,low,referral,True
3088,2023-04-09,USA,low,ads,True
3089,2023-01-15,Germany,low,referral,True
3090,2023-07-08,USA,low,organic,True
3091,2024-07-04,Brazil,low,organic,True
3092,2024-10-30,Brazil,high,referral,True
3093,2023-11-03,France,high,organic,True
3094,2024-02-29,USA,high,ads,True
3095,2024-09-26,UK,low,email,True
3096,2021-11-25,Brazil,medium,email,True
3097,2022-09-12,UK,high,referral,True
3098,2024-04-05,Japan,medium,social,True
3099,2024-07-10,Canada,medium,ads,True
3100,2024-08-13,France,high,ads,True
3101,2023-05-18,USA,low,ads,True
3102,2021-10-17,Australia,low,organic,False
3103,2023-06-12,Australia,medium,organic,True
3104,2022-09-09,USA,low,ads,True
3105,2022-12-29,UK,medium,email,True
3106,2024-05-24,UK,medium,ads,True
3107,2021-08-19,USA,low,organic,True
3108,2024-07-14,USA,low,referral,True
3109,2023-06-01,UK,low,organic,True
3110,2024-01-02,Spain,low,organic,True
3111,2021-10-19,France,medium,referral,False
3112,2023-02-23,Canada,low,organic,True
3113,2021-10-19,UK,low,ads,True
3114,2024-12-01,UK,low,ads,True
3115,2024-06-24,UK,low,organic,True
3116,2023-07-08,USA,low,referral,True
3117,2022-08-24,Canada,low,organic,True
3118,2024-11-03,Germany,low,organic,True
3119,2023-03-04,Australia,low,organic,True
3120,2022-04-22,Australia,medium,organic,True
3121,2023-11-27,Canada,medium,ads,True
3122,2024-11-16,USA,high,ads,True
3123,2020-03-11,USA,medium,email,True
3124,2022-09-25,UK,medium,organic,True
3125,2024-11-09,USA,medium,ads,True
3126,2022-05-10,UK,low,ads,True
3127,2022-01-11,UK,low,ads,True
3128,2023-12-04,UK,medium,organic,True
3129,2024-08-16,Canada,high,organic,True
3130,2023-07-30,USA,low,organic,True
3131,2024-12-26,USA,medium,ads,True
3132,2024-03-12,USA,medium,ads,True
3133,2021-08-12,Canada,high,ads,True
3134,2024-12-25,Canada,low,organic,True
3135,2023-05-11,USA,low,organic,True
3136,2022-12-23,Spain,medium,referral,True
3137,2023-11-20,USA,low,ads,False
3138,2023-01-17,USA,medium,organic,True
3139,2021-10-04,Germany,medium,ads,True
3140,2020-01-30,Australia,medium,ads,True
3141,2023-06-26,Spain,medium,email,True
3142,2024-07-23,USA,low,organic,False
3143,2023-12-06,France,low,organic,False
3144,2024-12-30,USA,low,organic,False
3145,2022-12-22,USA,medium,organic,True
3146,2022-12-13,UK,low,organic,True
3147,2022-04-20,Canada,low,organic,False
3148,2022-04-27,USA,high,referral,True
3149,2022-12-20,Spain,medium,ads,True
3150,2024-06-11,USA,low,organic,True
3151,2024-09-30,Brazil,low,email,True
3152,2024-12-12,UK,medium,ads,True
3153,2022-09-13,France,low,ads,True
3154,2024-09-01,USA,low,email,True
3155,2023-02-13,UK,low,organic,False
3156,2022-01-10,Canada,high,organic,True
3157,2024-08-20,USA,medium,referral,True
3158,2024-02-10,USA,low,organic,True
3159,2022-04-28,France,medium,organic,False
3160,2023-06-03,Germany,medium,organic,True
3161,2022-12-23,Germany,medium,referral,True
3162,2024-04-27,Spain,low,ads,True
3163,2023-07-01,France,high,ads,True
3164,2024-12-22,UK,low,ads,True
3165,2021-05-13,USA,low,organic,False
3166,2023-03-15,USA,low,ads,True
3167,2023-08-06,UK,high,social,True
3168,2023-09-04,USA,medium,referral,True
3169,2023-01-30,Spain,low,organic,True
3170,2024-04-21,Spain,low,referral,True
3171,2024-08-25,USA,medium,organic,True
3172,2024-11-09,USA,medium,referral,True
3173,2024-06-22,France,low,ads,True
3174,2024-08-05,France,high,ads,True
3175,2023-11-11,USA,high,email,True
3176,2024-07-12,UK,low,organic,False
3177,2023-01-16,Australia,low,organic,False
3178,2023-05-01,Germany,medium,ads,True
3179,2023-01-31,USA,medium,organic,True
3180,2023-07-18,France,medium,organic,True
3181,2022-12-20,UK,low,organic,True
3182,2024-12-01,Canada,high,email,True
3183,2023-01-27,USA,medium,referral,True
3184,2021-11-23,USA,medium,referral,True
3185,2023-10-09,UK,low,organic,True
3186,2021-05-23,Canada,medium,ads,True
3187,2022-01-03,USA,medium,organic,True
3188,2022-08-14,Spain,high,ads,True
3189,2023-07-14,Canada,low,email,True
3190,2023-06-07,USA,low,email,True
3191,2024-06-17,USA,low,email,True
3192,2024-04-29,Spain,low,ads,False
3193,2023-05-31,Germany,low,referral,True
3194,2023-02-19,Canada,high,ads,True
3195,2023-01-30,USA,medium,social,True
3196,2024-05-25,UK,medium,organic,True
3197,2021-05-02,USA,medium,organic,True
3198,2020-07-11,Canada,low,social,True
3199,2024-06-13,Mexico,low,email,True
3200,2023-07-30,Spain,medium,ads,True
3201,2022-02-21,Canada,low,referral,True
3202,2022-09-20,Canada,high,referral,True
3203,2024-11-02,USA,low,organic,True
3204,2024-08-15,UK,medium,referral,True
3205,2024-04-05,USA,low,ads,False
3206,2023-08-06,France,low,social,False
3207,2023-09-29,Germany,low,organic,True
3208,2024-12-12,USA,medium,ads,True
3209,2024-12-04,Australia,low,organic,False
3210,2022-08-06,Canada,medium,ads,True
3211,2024-06-27,Canada,low,organic,True
3212,2022-06-30,USA,medium,referral,True
3213,2022-08-03,USA,medium,ads,True
3214,2024-03-09,France,low,referral,True
3215,2023-05-08,USA,low,referral,True
3216,2024-11-01,Mexico,medium,organic,True
3217,2021-10-16,Canada,low,ads,True
3218,2023-09-16,UK,low,organic,False
3219,2024-10-15,UK,low,organic,False
3220,2024-09-27,USA,low,ads,True
3221,2022-04-14,USA,high,organic,True
3222,2023-03-28,UK,low,ads,True
3223,2024-01-25,Canada,low,organic,False
3224,2022-04-20,France,medium,ads,True
3225,2024-12-06,UK,low,organic,True
3226,2024-10-10,USA,low,organic,False
3227,2022-05-03,UK,medium,referral,True
3228,2022-01-31,Canada,low,organic,True
3229,2021-09-29,France,low,ads,True
3230,2024-10-04,UK,low,organic,True
3231,2022-06-23,Canada,low,ads,True
3232,2023-05-19,Canada,medium,ads,True
3233,2023-06-25,USA,low,ads,False
3234,2024-01-05,USA,low,ads,True
3235,2021-08-01,USA,high,organic,False
3236,2022-08-31,Brazil,low,organic,True
3237,2024-11-01,Canada,low,organic,True
3238,2024-10-03,Spain,low,ads,True
3239,2024-06-01,USA,medium,referral,True
3240,2020-10-11,Germany,low,organic,True
3241,2023-02-11,Spain,low,email,False
